Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle,Current,Voltage,Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Time,Power_W,Energy_Wh,dV_dt
117,117.60958094902306,2015-10-16 09:36:16,57.60851341371254,2,1,0.999818728803037,0.6577091328001259,0.016001649577846,0.0,0.057720220620097,0.0,0.00019440651522018015,0.0,0,0,0,117.00000000000001,3.617963154536099,0.058119754358509114,0.00032401084899902344
118,118.62525935922687,2015-10-16 09:36:17,58.62419181890389,2,1,0.999818728803037,0.6578044903594209,0.016283781170187,0.0,0.058741015740034,0.0,0.00019440651522018015,0.0,0,0,0,118.00000000000001,3.6181252711396183,0.059124789156047894,0.0001621246337890625
119,119.639945318572,2015-10-16 09:36:18,59.638877552688605,2,1,0.999818728803037,0.6578044903594209,0.016565618117118,0.0,0.059760778830559,0.0,0.00016202926053665578,0.0,0,0,0,119.00000000000001,3.6181252711396183,0.060129823953586674,0.0
120,120.64086289879056,2015-10-16 09:36:19,60.63979535846758,2,1,0.999818728803037,0.6578998479187164,0.016843633171134,0.0,0.060766763849407,0.0,0.00012965202040504664,0.0,0,0,0,120.00000000000001,3.6182873877431376,0.06113490378351531,0.0001621246337890625
121,121.6410632720256,2015-10-16 09:36:20,61.63999581190187,2,1,0.999818728803037,0.6580904228056019,0.017121454046309,0.0,0.061772092280042,0.0,0.00016202926053665578,0.0,0,0,0,121.00000000000001,3.6186113825434063,0.062140073611999594,0.00032401084899902344
122,122.65650352048908,2015-10-16 09:36:21,62.65543598517856,2,1,0.999818728803037,0.6580904228056019,0.017403516629281,0.0,0.062792832844112,0.0,0.00012965202040504664,0.0,0,0,0,122.00000000000001,3.6186113825434063,0.06314524344048388,0.0
123,123.67208025306309,2015-10-16 09:36:22,63.67101272276502,2,1,0.9997281080994771,0.658185640133192,0.017685607298414,0.0,0.063813711212994,0.0,0.00016202926053665578,0.0,0,0,0,123.00000000000001,3.6181170819352957,0.06415027596324367,0.00016188621520996094
124,124.67208924579118,2015-10-16 09:36:23,64.67102171549311,2,1,0.999818728803037,0.6582809976924875,0.017963377379384,0.0,0.064818986268103,0.0,0.00012960433377884328,0.0,0,0,0,124.00000000000001,3.618935377343675,0.06515553579028359,0.0001621246337890625
125,125.6720944090044,2015-10-16 09:36:24,65.67102687369388,2,1,0.999818728803037,0.658471572579373,0.018241136601186,0.0,0.065824260344976,0.0,0.00016202926053665578,0.0,0,0,0,125.00000000000001,3.6192593721439437,0.06616088561587913,0.00032401084899902344
126,126.6875914736342,2015-10-16 09:36:25,66.68652394333614,2,1,0.9999093792964402,0.658471572579373,0.018523212241075,0.0,0.066845201389638,0.0,0.00012960433377884328,0.0,0,0,0,126.00000000000001,3.619915854828946,0.06716641779777606,0.0
127,127.70329223938296,2015-10-16 09:36:26,67.70222470407244,2,1,0.999818728803037,0.6585667899069636,0.018805342095232,0.0,0.067866369592786,0.0,0.00012960433377884328,0.0,0,0,0,127.00000000000001,3.619421250340693,0.06817181258953736,0.00016188621520996094
128,128.70330383858715,2015-10-16 09:36:27,68.7022363032766,2,1,0.999818728803037,0.6587573647938492,0.019083103485101,0.0,0.06887176439294,0.0,0.00016198158846236765,0.0,0,0,0,128.0,3.6197452451409617,0.06917729737985429,0.00032401084899902805
129,129.7189099341168,2015-10-16 09:36:28,69.7178423937938,2,1,0.999818728803037,0.6587573647938492,0.019365211770556,0.0,0.069892935727459,0.0,0.00016198158846236765,0.0,0,0,0,129.0,3.6197452451409617,0.07018278217017122,0.0
130,130.7345106161961,2015-10-16 09:36:29,70.73344308589803,2,1,0.9999093792964402,0.6589479396807347,0.019647305165048,0.0,0.070914093946891,0.0,0.00016198158846236765,0.0,0,0,0,130.0,3.620725869524847,0.07118853935615034,0.00032401084899902344
131,131.7501308919582,2015-10-16 09:36:30,71.74906335163521,2,1,0.999818728803037,0.6588527223531442,0.01992941188669,0.0,0.071935344370276,0.0,9.722709364723414e-05,0.0,0,0,0,131.0,3.619907361744481,0.07219406917885714,-0.00016188621520996094
132,132.76563951029453,2015-10-16 09:36:31,72.76457197999646,2,1,0.9999093792964402,0.6590432972400297,0.02021147182686,0.0,0.072956453192765,0.0,0.00012960433377884328,0.0,0,0,0,132.0,3.6208880155340353,0.07319987140539437,0.00032401084899902344
133,133.7813669272613,2015-10-16 09:36:32,73.78029939696322,2,1,0.9997281080994771,0.6589479396807347,0.020493614214187,0.0,0.073977905509924,0.0,6.480216688942164e-05,0.0,0,0,0,133.0,3.619412826141243,0.07420526385710027,-0.0001621246337890625
134,134.79695443661143,2015-10-16 09:36:33,74.79588699653755,2,1,0.999818728803037,0.6591386547993252,0.020775710675834,0.0,0.074999217949342,0.0,0.00012965202040504664,0.0,0,0,0,134.0,3.620393473148269,0.07521092871075258,0.000324249267578125
135,135.79696147448246,2015-10-16 09:36:34,75.7958939441844,2,1,0.999818728803037,0.6592338721269153,0.021053481755016,0.0,0.076004907264196,0.0,0.00012960433377884328,0.0,0,0,0,135.0,3.6205553513450184,0.07621663853057062,0.00016188621520996094
136,136.79703353390704,2015-10-16 09:36:35,76.79596609383313,2,1,0.9999093792964402,0.6591386547993252,0.021331262293341,0.0,0.077010655811844,0.0,6.4849853515625e-05,0.0,0,0,0,136.0,3.6210501615432236,0.07722248579766597,-0.00016188621520996094
137,137.8117030072909,2015-10-16 09:36:36,77.81063545694305,2,1,0.999818728803037,0.6592338721269153,0.021609004347995,0.0,0.078016296662708,0.0,6.480216688942164e-05,0.0,0,0,0,137.0,3.6205553513450184,0.07822819561748402,0.00016188621520996094
138,138.81219039364316,2015-10-16 09:36:37,78.81112285833262,2,1,0.9999093792964402,0.6594244470138009,0.021891002289112,0.0,0.079037377844532,0.0,0.00012960433377884328,0.0,0,0,0,138.0,3.6215361226707614,0.07923417787378145,0.00032401084899902344
139,139.8125469950451,2015-10-16 09:36:38,79.81147954995875,2,1,0.999818728803037,0.6594244470138009,0.022168859114258,0.0,0.080043497246003,0.0,0.00012960433377884328,0.0,0,0,0,139.0,3.620879346145287,0.08023997769215514,0.0
140,140.82814616837575,2015-10-16 09:36:39,80.82707862805279,2,1,0.9997281080994771,0.6595198045730963,0.022450950913212,0.0,0.081064991801266,0.0,9.722709364723414e-05,0.0,0,0,0,140.0,3.620384872659244,0.0812456401567827,0.0001621246337890625
141,141.8437757923646,2015-10-16 09:36:40,81.84270825705407,2,1,0.9997281080994771,0.6594244470138009,0.022733046438875,0.0,0.082086523367357,0.0,6.480216688942164e-05,0.0,0,0,0,141.0,3.6202227854517304,0.08225125759718598,-0.0001621246337890625
142,142.85944604229326,2015-10-16 09:36:41,82.85837850698273,2,1,0.9997281080994771,0.6596150219006869,0.023015144193108,0.0,0.083108097830753,0.0,9.71794142969884e-05,0.0,0,0,0,142.0,3.620546721503217,0.08325696501982575,0.00032401084899902344
143,143.8749877227763,2015-10-16 09:36:42,83.87392018746577,2,1,0.9997281080994771,0.6597103794599819,0.023297222808338,0.0,0.084129646607066,0.0,9.722709364723414e-05,0.0,0,0,0,143.0,3.620708808710731,0.08426271746668984,0.0001621246337890625
144,144.89061716631682,2015-10-16 09:36:43,84.88954972123045,2,1,0.999818728803037,0.6598055967875724,0.023579323478674,0.0,0.085151298407589,0.0,9.71794142969884e-05,0.0,0,0,0,144.0,3.6215273357458244,0.0852686972821748,0.00016188621520996094
145,145.90627520590746,2015-10-16 09:36:44,85.90520764553467,2,1,1.0,0.6599009543468675,0.023861435526689,0.0,0.086173027993148,0.0,0.00016202926053665578,0.0,0,0,0,145.0,3.623003083403802,0.08627508702756476,0.0001621246337890625
146,146.92183057038997,2015-10-16 09:36:45,86.92076303006701,2,1,0.999818728803037,0.6598055967875724,0.024143518702745,0.0,0.08719467866981,0.0,3.237724376958795e-05,0.0,0,0,0,146.0,3.6215273357458244,0.0872810668430497,-0.0001621246337890625
147,147.93752589762613,2015-10-16 09:36:46,87.93645845755223,2,1,0.999818728803037,0.659996171674458,0.024425636880582,0.0,0.088216481802286,0.0,0.00012960433377884328,0.0,0,0,0,147.0,3.621851330546093,0.0882871366570903,0.00032401084899902344
148,148.95305455575362,2015-10-16 09:36:47,88.95198702044311,2,1,0.9997281080994771,0.659996171674458,0.024707709042025,0.0,0.089238152664943,0.0,9.71794142969884e-05,0.0,0,0,0,148.0,3.621194593606191,0.08929302404420314,0.0
149,149.96773304654226,2015-10-16 09:36:48,89.9666652004596,2,1,0.999818728803037,0.660091529233753,0.024989550119373,0.0,0.090259007616095,0.0,0.00012960433377884328,0.0,0,0,0,149.0,3.6220134471496124,0.09029913889063358,0.0001621246337890625
150,150.96871930740582,2015-10-16 09:36:49,90.96765177209528,2,1,0.999818728803037,0.660091529233753,0.025267583514108,0.0,0.091266111932126,0.0,6.480216688942164e-05,0.0,0,0,0,150.0,3.6220134471496124,0.09130525373706402,0.0
151,151.9830808657392,2015-10-16 09:36:50,91.98201331037887,2,1,0.9997281080994771,0.6601867465613436,0.025527959664065,0.0,0.092209272663631,0.0,9.71794142969884e-05,0.0,0,0,0,151.0,3.6215185296576777,0.09231123110641337,0.00016188621520996094
152,152.98425852214706,2015-10-16 09:36:51,92.98319096678671,2,1,0.999818728803037,0.6601867465613436,0.025827408916394,0.0,0.093294011878099,0.0,6.460263102781028e-05,0.0,0,0,0,152.0,3.6221753253463618,0.09331739091900959,0.0
153,153.99988337427965,2015-10-16 09:36:52,93.99881583896914,2,1,0.999818728803037,0.6603773214482291,0.026109520792787,0.0,0.094315973228524,0.0,0.00012960433377884328,0.0,0,0,0,153.0,3.6224993201466305,0.09432364073016143,0.00032401084899902344
154,154.99995383974385,2015-10-16 09:36:53,94.99888639966996,2,1,0.9999093792964402,0.6604726790075242,0.026387304416462,0.0,0.095322280015233,0.0,0.00012960433377884328,0.0,0,0,0,154.0,3.623318536521765,0.09533011810141748,0.0001621246337890625
155,156.00003206949933,2015-10-16 09:36:54,95.9989646294254,2,1,0.9997281080994771,0.6602821041206386,0.026665093314846,0.0,0.096328632269964,0.0,6.480216688942164e-05,0.0,0,0,0,155.0,3.6216806168651914,0.09633614049499115,-0.00032401084899902344
156,157.01546793707797,2015-10-16 09:36:55,97.01440039675501,2,1,0.9999093792964402,0.6604726790075242,0.026947138934555,0.0,0.097350425670788,0.0,9.722709364723414e-05,0.0,0,0,0,156.0,3.623318536521765,0.09734261786624719,0.00032401084899902344
157,158.03046306959956,2015-10-16 09:36:56,98.02939562451321,2,1,0.9997281080994771,0.6604726790075242,0.027229066945422,0.0,0.098371829953621,0.0,6.480216688942164e-05,0.0,0,0,0,157.0,3.622004552916678,0.09834873024205737,0.0
158,159.03066814952894,2015-10-16 09:36:57,99.02960070945502,2,1,0.999818728803037,0.6605680365668196,0.027506887085727,0.0,0.099378372056703,0.0,3.24249267578125e-05,0.0,0,0,0,158.0,3.622823553353669,0.09935507011798896,0.0001621246337890625
159,160.0312042418969,2015-10-16 09:36:58,100.03013671159884,2,1,0.999818728803037,0.6606632538944097,0.027784798416944,0.0,0.100385279395509,0.0,6.480216688942164e-05,0.0,0,0,0,159.0,3.6229854315504184,0.10036145496008629,0.00016188621520996094
160,161.04668943202313,2015-10-16 09:36:59,101.04562199194925,2,1,0.999818728803037,0.6606632538944097,0.02806686016043,0.0,0.101407244072467,0.0,6.480216688942164e-05,0.0,0,0,0,160.0,3.6229854315504184,0.10136783980218364,0.0
161,162.04669130205403,2015-10-16 09:37:00,102.04562376173106,2,1,0.9999093792964402,0.6607586114537052,0.028344632175417,0.0,0.102413690256266,0.0,9.722709364723414e-05,0.0,0,0,0,161.0,3.6238047360993164,0.1023744522288779,0.0001621246337890625
162,163.06246280856638,2015-10-16 09:37:01,103.06139536849248,2,1,0.999818728803037,0.6607586114537052,0.028626777379334,0.0,0.103436002311578,0.0,3.24249267578125e-05,0.0,0,0,0,162.0,3.6231475481539377,0.1033808821033651,0.0
163,164.07794466039823,2015-10-16 09:37:02,104.07687722032436,2,1,0.999818728803037,0.6608538287812953,0.028908837410248,0.0,0.104458028320891,0.0,6.480216688942164e-05,0.0,0,0,0,163.0,3.623309426350687,0.10438735694401806,0.00016188621520996094
164,165.0935102653243,2015-10-16 09:37:03,105.09244282525044,2,1,0.9997281080994771,0.6608538287812953,0.029190929734473,0.0,0.105480191307156,0.0,6.480216688942164e-05,0.0,0,0,0,164.0,3.622652425019652,0.10539364928430128,0.0
165,166.10912639077446,2015-10-16 09:37:04,106.1080589507006,2,1,0.9997281080994771,0.6609491863405907,0.029473027026812,0.0,0.10650240219291,0.0,6.480216688942164e-05,0.0,0,0,0,165.0,3.6228145122271656,0.10639998664880883,0.0001621246337890625
166,167.1091725959612,2015-10-16 09:37:05,107.10810515087486,2,1,0.999818728803037,0.6609491863405907,0.0297508137129,0.0,0.107509035131461,0.0,6.480216688942164e-05,0.0,0,0,0,166.0,3.6234715429542064,0.10740650652185167,0.0
167,168.12465570591905,2015-10-16 09:37:06,108.1235881706085,2,1,0.9997281080994771,0.6610444036681813,0.030032883089817,0.0,0.108531217616518,0.0,9.71794142969884e-05,0.0,0,0,0,167.0,3.6229763610711387,0.10841288884437143,0.00016188621520996094
168,169.14033654215058,2015-10-16 09:37:07,109.1392690018276,2,1,0.999818728803037,0.6612349785550669,0.030315010545914,0.0,0.10955363237394,0.0,0.00012960433377884328,0.0,0,0,0,168.0,3.6239574159512244,0.10941954368213566,0.00032401084899902344
169,170.1403611436605,2015-10-16 09:37:08,110.13929360835,2,1,0.9999093792964402,0.6611397612274763,0.030592786526151,0.0,0.110560301743407,0.0,6.480216688942164e-05,0.0,0,0,0,169.0,3.6244528432360426,0.11042633613859011,-0.00016188621520996094
170,171.1559459212232,2015-10-16 09:37:09,111.15487838591268,2,1,0.9999093792964402,0.6613303361143619,0.030874869591952,0.0,0.111582594639814,0.0,9.722709364723414e-05,0.0,0,0,0,170.0,3.6247768968044056,0.11143321860992468,0.00032401084899902344
171,172.17159462261205,2015-10-16 09:37:10,112.17052709231398,2,1,0.999818728803037,0.6612349785550669,0.031156983778049,0.0,0.11260502564743,0.0,6.480216688942164e-05,0.0,0,0,0,171.0,3.6239574159512244,0.11243987344768891,-0.0001621246337890625
172,173.18719977580034,2015-10-16 09:37:11,113.18613224550228,2,1,0.9997281080994771,0.6613303361143619,0.031439088233238,0.0,0.113627456522815,0.0,6.480216688942164e-05,0.0,0,0,0,172.0,3.6234623843301392,0.1134463907766695,0.0001621246337890625
173,174.2027919868324,2015-10-16 09:37:12,114.20172454174605,2,1,0.999818728803037,0.6613303361143619,0.031721182394129,0.0,0.114649865881104,0.0,6.480216688942164e-05,0.0,0,0,0,173.0,3.6241195325547437,0.11445309064682359,0.0
174,175.2028237912387,2015-10-16 09:37:13,115.20175626094064,2,1,0.999818728803037,0.6615209110012474,0.031998948575411,0.0,0.115656606997199,0.0,9.722709364723414e-05,0.0,0,0,0,174.0,3.6244435273550124,0.11545988051553333,0.00032401084899902344
175,176.218433580947,2015-10-16 09:37:14,116.21736604563644,2,1,0.999818728803037,0.6615209110012474,0.032281043698079,0.0,0.116679071193242,0.0,6.480216688942164e-05,0.0,0,0,0,175.0,3.6244435273550124,0.11646667038424305,0.0
176,177.23402122062097,2015-10-16 09:37:15,117.23295366024816,2,1,0.9999093792964402,0.661711485888133,0.032563135432176,0.0,0.117701538599287,0.0,9.722709364723414e-05,0.0,0,0,0,176.0,3.6254250039411318,0.11747373288533781,0.00032401084899902344
177,178.24962113078234,2015-10-16 09:37:16,118.24855359547182,2,1,0.999818728803037,0.661616128328838,0.032845234934357,0.0,0.118724062980424,0.0,6.480216688942164e-05,0.0,0,0,0,177.0,3.624605405551762,0.11848056772021329,-0.0001621246337890625
178,179.26524511074797,2015-10-16 09:37:17,119.26417757543744,2,1,0.9999093792964402,0.661616128328838,0.033127329297002,0.0,0.119746595085979,0.0,9.71794142969884e-05,0.0,0,0,0,178.0,3.6252628579319435,0.11948758518074995,0.0
179,180.28084529659432,2015-10-16 09:37:18,120.2797777612838,2,1,0.9997281080994771,0.661616128328838,0.033409426442863,0.0,0.120769155530162,0.0,6.480216688942164e-05,0.0,0,0,0,179.0,3.6239481692255993,0.12049423744997928,0.0
180,181.28093331066003,2015-10-16 09:37:19,121.27986585053632,2,1,1.0,0.6618068434474285,0.033687214926743,0.0,0.121776133572233,0.0,9.722709364723414e-05,0.0,0,0,0,180.0,3.626244445068494,0.12150152757360942,0.000324249267578125
181,182.2964555628713,2015-10-16 09:37:20,122.29538802756078,2,1,0.9997281080994771,0.661711485888133,0.03396929593998,0.0,0.122798686599096,0.0,3.24249267578125e-05,0.0,0,0,0,181.0,3.624110256433113,0.12250822486706306,-0.0001621246337890625
182,183.2966354552192,2015-10-16 09:37:21,123.29556800512042,2,1,0.999818728803037,0.6618068434474285,0.034247115067161,0.0,0.123805817245172,0.0,3.24249267578125e-05,0.0,0,0,0,182.0,3.6249296387588004,0.12351514976671828,0.0001621246337890625
183,184.31207501196403,2015-10-16 09:37:22,124.311007481666,2,1,0.999818728803037,0.6619020607750186,0.034529179064707,0.0,0.124828366246591,0.0,6.480216688942164e-05,0.0,0,0,0,183.0,3.6250915169555498,0.12452211963253926,0.00016188621520996094
184,185.3277184252139,2015-10-16 09:37:23,125.32665088990338,2,1,0.9997281080994771,0.661997418334314,0.03481129495992,0.0,0.125851131159883,0.0,9.722709364723414e-05,0.0,0,0,0,184.0,3.6245962796921134,0.12552895193245373,0.0001621246337890625
185,186.34331566373731,2015-10-16 09:37:24,126.3422481284268,2,1,0.999818728803037,0.661997418334314,0.035093388585026,0.0,0.126873842386007,0.0,9.722709364723414e-05,0.0,0,0,0,185.0,3.625253633559069,0.1265359668306646,0.0
186,187.35867689086317,2015-10-16 09:37:25,127.35760935555264,2,1,0.999818728803037,0.6620926356619041,0.035375413965851,0.0,0.127896321239071,0.0,6.480216688942164e-05,0.0,0,0,0,186.0,3.6254155117558184,0.1275430266950412,0.00016188621520996094
187,188.3589297996288,2015-10-16 09:37:26,128.3578623395051,2,1,0.9999093792964402,0.6620926356619041,0.035653240432035,0.0,0.128903585043648,0.0,6.480216688942164e-05,0.0,0,0,0,187.0,3.626073111077858,0.12855026922589616,0.0
188,189.3745206472733,2015-10-16 09:37:27,129.37345324729907,2,1,0.999818728803037,0.6621879932211996,0.035935337012377,0.0,0.129926364632293,0.0,9.722709364723414e-05,0.0,0,0,0,188.0,3.6255776283593377,0.12955737412266263,0.0001621246337890625
189,190.3901334043544,2015-10-16 09:37:28,130.38906584899405,2,1,0.9997281080994771,0.6620926356619041,0.036217448259851,0.0,0.13094922586143,0.0,3.237724376958795e-05,0.0,0,0,0,189.0,3.6247581285360866,0.13056425138058933,-0.0001621246337890625
190,191.39016758967637,2015-10-16 09:37:29,131.38910010449038,2,1,0.999818728803037,0.6621879932211996,0.03649522139981,0.0,0.131956379324271,0.0,3.24249267578125e-05,0.0,0,0,0,190.0,3.6255776283593377,0.1315713562773558,0.0001621246337890625
191,192.405735750954,2015-10-16 09:37:31,132.40466822065594,2,1,0.9999093792964402,0.6622832105487901,0.036777304936921,0.0,0.132979180513912,0.0,9.71794142969884e-05,0.0,0,0,0,192.0,3.626397164646221,0.13358602136882594,8.094310760498047e-05
192,193.42125103084172,2015-10-16 09:37:32,133.42018347548137,2,1,0.9997281080994771,0.6622832105487901,0.037059367122901,0.0,0.13400192257139,0.0,3.237724376958795e-05,0.0,0,0,0,193.0,3.6250820645875734,0.13459298860898916,0.0
193,194.42139624703273,2015-10-16 09:37:33,134.42032880695882,2,1,0.999818728803037,0.6623785681080852,0.037337170718267,0.0,0.135009243356313,0.0,6.480216688942164e-05,0.0,0,0,0,194.0,3.6259016231596064,0.13560018350431127,0.0001621246337890625
194,195.43694978196953,2015-10-16 09:37:34,135.43588225167144,2,1,0.9997281080994771,0.6623785681080852,0.037619244675792,0.0,0.13603206991928601,0.0,3.24249267578125e-05,0.0,0,0,0,195.0,3.625244151795087,0.13660719576869879,0.0
195,196.4370016061172,2015-10-16 09:37:35,136.43593414599349,2,1,0.999818728803037,0.6625691429949707,0.037897013300861,0.0,0.137039310321111,0.0,9.722709364723414e-05,0.0,0,0,0,196.0,3.626225617959875,0.13761448066257653,0.00032401084899902344
196,197.4525369157712,2015-10-16 09:37:36,137.45146938547313,2,1,0.999818728803037,0.6625691429949707,0.038179088525788,0.0,0.138062201961793,0.0,6.480216688942164e-05,0.0,0,0,0,197.0,3.626225617959875,0.13862176555645428,0.0
197,198.468185186089,2015-10-16 09:37:37,138.4671176307287,2,1,0.999818728803037,0.6626643603225613,0.038461200630928,0.0,0.139085252294442,0.0,9.71794142969884e-05,0.0,0,0,0,198.0,3.6263874961566245,0.1396290954164978,0.00016188621520996094
198,199.468217406529,2015-10-16 09:37:38,139.4671499664551,2,1,0.999818728803037,0.6626643603225613,0.038738970088473,0.0,0.140092566772123,0.0,9.71794142969884e-05,0.0,0,0,0,199.0,3.6263874961566245,0.1406364252765413,0.0
199,200.4840366215787,2015-10-16 09:37:39,140.48296918150484,2,1,0.9997281080994771,0.6625691429949707,0.039021117585695,0.0,0.141115784502245,0.0,3.24249267578125e-05,0.0,0,0,0,200.0,3.625568087846574,0.14164352752316534,-0.00016188621520996094
200,201.49938619474895,2015-10-16 09:37:40,141.4983186644509,2,1,0.999818728803037,0.6627597178818563,0.039303147512687,0.0,0.142138594157267,0.0,6.480216688942164e-05,0.0,0,0,0,201.0,3.6265496127601438,0.14265090241559872,0.00032401084899902344
201,202.5142446175996,2015-10-16 09:37:41,142.51317717752573,2,1,0.9997281080994771,0.6627597178818563,0.039585045033723,0.0,0.143160952051232,0.0,6.480216688942164e-05,0.0,0,0,0,202.0,3.6258920238980608,0.14365809464445928,0.0
202,203.5149579302919,2015-10-16 09:37:42,143.51389039999384,2,1,0.999818728803037,0.6628549352094468,0.039863009502243,0.0,0.144169071469765,0.0,9.71794142969884e-05,0.0,0,0,0,203.0,3.626711490956893,0.1446655145030584,0.00016188621520996094
203,204.51497781007012,2015-10-16 09:37:43,144.51391024969735,2,1,0.9999093792964402,0.6628549352094468,0.040140777839788,0.0,0.145176499285007,0.0,3.237724376958795e-05,0.0,0,0,0,204.0,3.62736932535131,0.14567311709343375,0.0
